transaction_id,order_id,transaction_date,store_id,product_id,product_category,product_subcategory,quantity,unit_price,discount_rate,unit_cost,year,month,order_units,order_lines,list_revenue,discount_amount,net_revenue,cogs,gross_profit,gross_margin_pct,base_unit_price,base_unit_cost,base_discount_rate,base_margin_pct,unit_cost_change_pct,list_price_change_pct,discount_change_pp,margin_delta_pp
TXN019622,ORD034938,2025-03-30,S004,P017,Kitchenware,Cutlery,1,47.79,0.0212,24.35,2025,3,6.0,3,47.79,1.013148,46.776852,24.35,22.426851999999997,47.94433793877365,46.4606915783603,23.018817624093685,0.030749300069792547,48.88348715887987,5.783018040479071,2.8611464368706097,-0.9549300069792547,-0.9391492201062235
TXN019969,ORD041955,2025-03-30,S025,P030,Furniture,Office,2,160.65,0.0634,105.63,2025,3,2.0,1,321.3,20.37042,300.92958,211.26,89.66958,29.797529375477144,155.24089680589677,103.76849877149878,0.030302853229058534,31.06762005449595,1.7938981969858547,3.4843287467389628,3.3097146770941466,-1.2700906790188071
TXN020176,ORD047763,2025-03-30,S005,P004,Electronics,Accessories,2,253.28,0.0358,159.18,2025,3,2.0,1,506.56,18.134847999999998,488.42515199999997,318.36,170.06515199999996,34.81908155294999,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,8.603981021893015,4.653830138609938,0.5581191213153633,-2.732243440619051
TXN020472,ORD043139,2025-03-30,S024,P030,Furniture,Office,1,160.37,0.0227,110.23,2025,3,1.0,1,160.37,3.6403990000000004,156.729601,110.23,46.499601,29.668678222437382,155.24089680589677,103.76849877149878,0.030302853229058534,31.06762005449595,6.226842736474025,3.3039639036073876,-0.7602853229058533,-1.3989418320585685
TXN021998,ORD002113,2025-03-30,S022,P013,Kitchenware,Cookware,2,124.06,0.0772,69.41,2025,3,2.0,1,248.12,19.154864,228.965136,138.82,90.14513600000001,39.370682181063586,123.87034410844625,66.68608272506084,0.03024702931445974,44.485460183724946,4.084686284797323,0.1531083916160858,4.695297068554026,-5.11477800266136
TXN022374,ORD052835,2025-03-30,S007,P011,Electronics,Home Tech,1,225.74,0.0207,161.48,2025,3,2.0,2,225.74,4.672818,221.067182,161.48,59.58718200000001,26.954331918882474,222.35559526084467,146.0986489585324,0.031005934005801684,32.192611262504684,10.52805837091164,1.522068619494421,-1.0305934005801685,-5.23827934362221
TXN022404,ORD027407,2025-03-30,S004,P009,Electronics,Home Tech,2,172.92,0.0578,127.08,2025,3,5.0,2,345.84,19.989551999999996,325.850448,254.16,71.69044799999998,22.00102790713364,169.99482089954213,117.75384594667388,0.030096905439539308,28.581443965436986,7.920041998075855,1.7207460115425954,2.770309456046069,-6.580416058303346
TXN022850,ORD051253,2025-03-30,S012,P023,Kitchenware,Small Appliances,1,168.11,0.0533,112.66,2025,3,1.0,1,168.11,8.960263000000001,159.14973700000002,112.66,46.48973700000002,29.211318772081928,161.34946896551727,105.76665862068971,0.030649879569610995,32.37604369376375,6.517499436218199,4.189992739255666,2.2650120430389005,-3.1647249216818203
TXN023210,ORD052681,2025-03-30,S001,P021,Kitchenware,Small Appliances,4,112.22,0.0862,77.49,2025,3,6.0,2,448.88,38.693456,410.18654399999997,309.96,100.22654399999999,24.434381250692613,110.4748142737897,72.16289232053421,0.030863817822639913,32.599077065483044,7.3820595435722725,1.5797136548111324,5.5336182177360085,-8.16469581479043
TXN023604,ORD043896,2025-03-30,S025,P005,Electronics,Audio,1,90.58,0.043,62.06,2025,3,2.0,2,90.58,3.8949399999999996,86.68506,62.06,24.62505999999999,28.407501823266884,89.73430096051229,57.95408395588758,0.030913200621685916,33.35571946396938,7.084774296903196,0.9424479050211376,1.208679937831408,-4.948217640702495
TXN023873,ORD018117,2025-03-30,S025,P025,Furniture,Living Room,2,305.4,0.0359,206.64,2025,3,6.0,3,610.8,21.92772,588.8722799999999,413.28,175.59227999999996,29.81839797247715,294.5735783475783,195.9000113960114,0.03044600273323768,31.40875755074818,5.482382837782351,3.675286056934546,0.5453997266762323,-1.5903595782710305
TXN024488,ORD013646,2025-03-30,S004,P009,Electronics,Home Tech,5,170.7,0.0204,120.19,2025,3,7.0,2,853.5,17.4114,836.0886,600.95,235.1386,28.123646226010017,169.99482089954213,117.75384594667388,0.030096905439539308,28.581443965436986,2.068853066955767,0.41482387329587755,-0.9696905439539306,-0.4577977394269688
TXN024724,ORD008692,2025-03-30,S019,P006,Electronics,Audio,1,158.96,0.0339,98.2,2025,3,1.0,1,158.96,5.388744,153.571256,98.2,55.371256,36.0557420979874,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,6.799074360827584,1.8293999838372876,0.3630399218307483,-3.2037639056157516
TXN025764,ORD054042,2025-03-30,S008,P005,Electronics,Audio,1,93.86,0.0272,63.78,2025,3,1.0,1,93.86,2.5529919999999997,91.307008,63.78,27.527007999999995,30.147749447665614,89.73430096051229,57.95408395588758,0.030913200621685916,33.35571946396938,10.052641067619806,4.59768337784594,-0.3713200621685918,-3.207970016303765
TXN026599,ORD050044,2025-03-30,S023,P021,Kitchenware,Small Appliances,2,112.67,0.0338,78.03,2025,3,2.0,1,225.34,7.616491999999999,217.72350799999998,156.06,61.66350799999998,28.32193389057464,110.4748142737897,72.16289232053421,0.030863817822639913,32.599077065483044,8.130366578719128,1.9870463151628215,0.2936182177360084,-4.277143174908403
TXN027293,ORD040332,2025-03-30,S001,P008,Electronics,Audio,1,159.0,0.06,108.79,2025,3,3.0,3,159.0,9.54,149.45999999999998,108.79,40.66999999999997,27.21129399170345,151.70730593607303,102.01962328767124,0.030202293194808563,30.658047428316454,6.636347492911154,4.807081649053857,2.9797706805191435,-3.4467534366130046
TXN028532,ORD018473,2025-03-30,S014,P012,Electronics,Home Tech,2,299.34,0.0197,189.43,2025,3,2.0,1,598.68,11.793995999999998,586.886004,378.86,208.02600399999994,35.44572584491212,296.7577855382086,175.8919371405096,0.03141529763219579,38.8063716322994,7.696806959761693,0.8701421117252917,-1.1715297632195791,-3.360645787387284
TXN029011,ORD064998,2025-03-30,S011,P026,Furniture,Living Room,3,170.5,0.0418,117.96,2025,3,3.0,1,511.5,21.380699999999997,490.1193,353.88,136.23930000000001,27.79717101530179,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,3.494884857721603,1.60526819236666,1.0729438318639868,-2.1032240493771717
TXN030116,ORD048283,2025-03-30,S007,P026,Furniture,Living Room,1,168.7,0.0246,121.02,2025,3,1.0,1,168.7,4.15002,164.54998,121.02,43.52998000000001,26.45395642102175,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,6.179645349961604,0.532602604412058,-0.6470561681360127,-3.44643864365721
TXN030165,ORD014455,2025-03-30,S004,P011,Electronics,Home Tech,1,229.45,0.028,155.54,2025,3,7.0,2,229.45,6.4246,223.0254,155.54,67.4854,30.259064662590003,222.35559526084467,146.0986489585324,0.031005934005801684,32.192611262504684,6.462312354542954,3.190567222215801,-0.30059340058016837,-1.9335465999146813
TXN030320,ORD036521,2025-03-30,S010,P029,Furniture,Office,1,255.76,0.0491,165.01,2025,3,4.0,4,255.76,12.557815999999999,243.202184,165.01,78.192184,32.15110272200516,253.6519184406258,158.09719415234682,0.030858987537806654,35.686960041878955,4.3725038162232055,0.831092298585423,1.8241012462193344,-3.5358573198737915
TXN031512,ORD009788,2025-03-30,S003,P009,Electronics,Home Tech,2,173.26,0.0183,126.3,2025,3,6.0,3,346.52,6.341316,340.178684,252.6,87.57868399999998,25.74490646215798,169.99482089954213,117.75384594667388,0.030096905439539308,28.581443965436986,7.257643251156609,1.920752104787593,-1.1796905439539307,-2.836537503279004
TXN031553,ORD039006,2025-03-30,S023,P025,Furniture,Living Room,1,305.32,0.0335,205.77,2025,3,1.0,1,305.32,10.22822,295.09178,205.77,89.32178000000002,30.269152193937767,294.5735783475783,195.9000113960114,0.03044600273323768,31.40875755074818,5.038278728854406,3.6481281561992596,0.30539972667623233,-1.1396053568104136
TXN032518,ORD046593,2025-03-30,S024,P004,Electronics,Accessories,1,246.26,0.0567,160.0,2025,3,4.0,4,246.26,13.962942,232.297058,160.0,72.29705799999999,31.12267482957102,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,9.163443670705384,1.7532067669538964,2.6481191213153634,-6.428650163998018
TXN032794,ORD053351,2025-03-30,S007,P016,Kitchenware,Cookware,1,143.46,0.0293,67.32,2025,3,1.0,1,143.46,4.203378,139.25662200000002,67.32,71.93662200000003,51.657595141148846,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,3.9899509602668193,0.5814641242167351,-0.12363361712131975,-1.524893500411288
TXN033420,ORD011460,2025-03-30,S011,P021,Kitchenware,Small Appliances,1,112.89,0.0317,78.3,2025,3,1.0,1,112.89,3.578613,109.31138700000001,78.3,31.011387000000013,28.369768101103695,110.4748142737897,72.16289232053421,0.030863817822639913,32.599077065483044,8.504520096292545,2.1861867268903046,0.08361821773600862,-4.229308964379349
TXN033431,ORD051500,2025-03-30,S012,P027,Furniture,Bedroom,1,362.58,0.0243,222.61,2025,3,1.0,1,362.58,8.810694,353.769306,222.61,131.15930599999996,37.07481225067049,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,4.192891001366461,4.072015014559693,-0.6059839135082332,0.3197988663550433
TXN034320,ORD047731,2025-03-30,S017,P029,Furniture,Office,1,260.3,0.0504,161.2,2025,3,7.0,3,260.3,13.11912,247.18088,161.2,85.98088000000001,34.78459984445399,253.6519184406258,158.09719415234682,0.030858987537806654,35.686960041878955,1.9625938741602456,2.620946689559678,1.9541012462193346,-0.9023601974249615
TXN034689,ORD045738,2025-03-30,S006,P027,Furniture,Bedroom,3,355.86,0.0217,219.29,2025,3,3.0,1,1067.58,23.166486,1044.4135139999999,657.87,386.54351399999985,37.01058142378651,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,2.638960817976055,2.1431608557593185,-0.865983913508233,0.2555680394710649
TXN034924,ORD034581,2025-03-30,S005,P026,Furniture,Living Room,2,170.6,0.0676,114.09,2025,3,4.0,2,341.2,23.065119999999997,318.13488,228.18,89.95488,28.275704946279394,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,0.09945247047693506,1.6648607250308034,3.652943831863986,-1.6246901183995668
TXN036586,ORD005347,2025-03-30,S015,P004,Electronics,Accessories,1,250.13,0.0868,153.53,2025,3,8.0,3,250.13,21.711284,228.418716,153.53,74.88871599999999,32.78571796192042,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,4.749146917271241,3.3522683692770894,5.658119121315364,-4.765607031648621
TXN036923,ORD057498,2025-03-30,S011,P027,Furniture,Bedroom,2,359.28,0.0893,225.28,2025,3,3.0,2,718.56,64.167408,654.3925919999999,450.56,203.83259199999992,31.14836483356767,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,5.442587865719584,3.124809847291643,5.894016086491767,-5.606648550747778
TXN037365,ORD051838,2025-03-30,S016,P029,Furniture,Office,1,252.47,0.0513,163.72,2025,3,1.0,1,252.47,12.951711,239.518289,163.72,75.79828900000001,31.64613830386873,253.6519184406258,158.09719415234682,0.030858987537806654,35.686960041878955,3.5565500563121244,-0.4659607732879989,2.044101246219334,-4.040821738010223
TXN038648,ORD011697,2025-03-30,S008,P013,Kitchenware,Cookware,2,125.89,0.0289,67.74,2025,3,4.0,2,251.78,7.276441999999999,244.503558,135.48,109.02355800000001,44.589763393136394,123.87034410844625,66.68608272506084,0.03024702931445974,44.485460183724946,1.5804156307761108,1.6304595794014887,-0.13470293144597426,0.104303209411448
TXN039223,ORD034938,2025-03-30,S004,P008,Electronics,Audio,1,154.89,0.0647,108.21,2025,3,6.0,3,154.89,10.021382999999998,144.868617,108.21,36.65861700000001,25.304733184551633,151.70730593607303,102.01962328767124,0.030202293194808563,30.658047428316454,6.0678294163794,2.0979174630311404,3.4497706805191433,-5.353314243764821
TXN039553,ORD039002,2025-03-30,S005,P023,Kitchenware,Small Appliances,2,166.37,0.0406,111.34,2025,3,3.0,2,332.74,13.509243999999999,319.23075600000004,222.68,96.55075600000004,30.24481638605023,161.34946896551727,105.76665862068971,0.030649879569610995,32.37604369376375,5.269469085998013,3.1115881983817983,0.9950120430389002,-2.1312273077135195
TXN039999,ORD018148,2025-03-30,S008,P018,Kitchenware,Cutlery,2,57.57,0.0555,30.0,2025,3,2.0,1,115.14,6.39027,108.74973,60.0,48.74973,44.8274492267705,55.623187281892214,28.741872818922065,0.03176214764918209,46.63246599732681,4.377331947031826,3.500002091288934,2.373785235081791,-1.805016770556314
TXN040450,ORD018117,2025-03-30,S025,P024,Kitchenware,Small Appliances,3,98.66,0.057,70.13,2025,3,6.0,3,295.98,16.87086,279.10914,210.39,68.71914000000004,24.620884862459192,97.49157593123205,67.87231518624642,0.030670338872861257,28.178566227487057,3.3263707117671126,1.1984872104151112,2.6329661127138744,-3.5576813650278645
TXN040642,ORD062928,2025-03-30,S019,P018,Kitchenware,Cutlery,1,56.42,0.0442,30.21,2025,3,7.0,3,56.42,2.493764,53.926236,30.21,23.716236000000002,43.97903091178105,55.623187281892214,28.741872818922065,0.03176214764918209,46.63246599732681,5.107973270661059,1.4325189854181186,1.2437852350817915,-2.653435085545759
TXN040703,ORD013546,2025-03-30,S011,P004,Electronics,Accessories,1,247.93,0.0425,152.01,2025,3,2.0,2,247.93,10.537025000000002,237.392975,152.01,85.38297500000002,35.966934152116345,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,3.7120942023995296,2.443241101806559,1.2281191213153637,-1.584390841452695
TXN041087,ORD047775,2025-03-30,S023,P004,Electronics,Accessories,2,247.42,0.0662,158.9,2025,3,3.0,2,494.84,32.758407999999996,462.08159199999994,317.8,144.28159199999993,31.224267423316864,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,8.412944995469275,2.2325120534383736,3.5981191213153627,-6.327057570252176
TXN041316,ORD040332,2025-03-30,S001,P016,Kitchenware,Cookware,1,146.31,0.0238,66.81,2025,3,3.0,3,146.31,3.482178,142.827822,66.81,76.017822,53.22339928981064,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,3.202148301476937,2.579632064785664,-0.6736336171213195,0.04091064825050239
TXN041648,ORD036521,2025-03-30,S010,P026,Furniture,Living Room,1,171.94,0.051,117.39,2025,3,4.0,4,171.94,8.768939999999999,163.17105999999998,117.39,45.78105999999998,28.057095418758685,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,2.9947824130886813,2.4634006627303418,1.992943831863987,-1.8432996459202755
TXN041934,ORD043896,2025-03-30,S025,P009,Electronics,Home Tech,1,173.59,0.054,121.36,2025,3,2.0,2,173.59,9.37386,164.21614,121.36,42.856139999999996,26.097398221636436,169.99482089954213,117.75384594667388,0.030096905439539308,28.581443965436986,3.062451187334636,2.114875665878335,2.390309456046069,-2.48404574380055
TXN042818,ORD015357,2025-03-30,S011,P001,Electronics,Accessories,2,228.99,0.0155,154.41,2025,3,2.0,1,457.98,7.09869,450.88131000000004,308.82,142.06131000000005,31.50747366307999,229.25000537923614,148.4562076385153,0.03141799953850028,33.142118136610485,4.0104704654600365,-0.11341564804154824,-1.591799953850028,-1.6346444735304964
TXN043569,ORD026672,2025-03-30,S014,P026,Furniture,Living Room,1,172.16,0.0313,119.54,2025,3,6.0,2,172.16,5.3886080000000005,166.771392,119.54,47.231391999999985,28.321039618113872,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,4.881133739335741,2.594504234591466,0.022943831863987338,-1.5793554465650885
TXN044330,ORD063232,2025-03-30,S023,P011,Electronics,Home Tech,3,226.34,0.0514,154.75,2025,3,5.0,2,679.02,34.901628,644.118372,464.25,179.86837200000002,27.924738653472225,222.35559526084467,146.0986489585324,0.031005934005801684,32.192611262504684,5.921581823746447,1.791906668452059,2.0394065994198316,-4.267872609032459
TXN045114,ORD041859,2025-03-30,S005,P004,Electronics,Accessories,3,246.45,0.0532,159.46,2025,3,3.0,1,739.3499999999999,39.33341999999999,700.0165799999999,478.38,221.63657999999987,31.66161864337555,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,8.795017048316755,1.8317136673263512,2.2981191213153633,-5.889706350193489
TXN046369,ORD023650,2025-03-30,S017,P021,Kitchenware,Small Appliances,1,110.92,0.0355,78.03,2025,3,2.0,2,110.92,3.9376599999999997,106.98234000000001,78.03,28.952340000000007,27.062728297025476,110.4748142737897,72.16289232053421,0.030863817822639913,32.599077065483044,8.130366578719128,0.4029748582396353,0.4636182177360084,-5.536348768457568
TXN046639,ORD046593,2025-03-30,S024,P006,Electronics,Audio,1,160.63,0.0486,100.15,2025,3,4.0,4,160.63,7.806617999999999,152.823382,100.15,52.673382000000004,34.46683440103426,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,8.919829910762545,2.8991980334913237,1.833039921830748,-4.792671602568888
TXN046794,ORD017820,2025-03-30,S001,P023,Kitchenware,Small Appliances,3,165.32,0.0579,111.84,2025,3,9.0,3,495.96,28.716084,467.243916,335.52,131.72391600000003,28.191681365841482,161.34946896551727,105.76665862068971,0.030649879569610995,32.37604369376375,5.74220785502082,2.460826837509633,2.7250120430389004,-4.1843623279222655
TXN048477,ORD006239,2025-03-30,S005,P004,Electronics,Accessories,1,242.45,0.056,156.37,2025,3,6.0,4,242.45,13.5772,228.87279999999998,156.37,72.50279999999998,31.67820728369644,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,6.686798042426245,0.1789368173798822,2.5781191213153636,-5.873117709872599
TXN049582,ORD057751,2025-03-30,S018,P025,Furniture,Living Room,3,300.51,0.0362,209.4,2025,3,3.0,1,901.53,32.635386000000004,868.8946139999999,628.2,240.6946139999999,27.701243640117664,294.5735783475783,195.9000113960114,0.03044600273323768,31.40875755074818,6.891264838519295,2.0152593744904967,0.5753997266762324,-3.7075139106305173
TXN049965,ORD033601,2025-03-30,S023,P005,Electronics,Audio,2,93.18,0.0255,61.86,2025,3,2.0,1,186.36,4.75218,181.60782000000003,123.72,57.88782000000003,31.8751802648146,89.73430096051229,57.95408395588758,0.030913200621685916,33.35571946396938,6.739673509610555,3.839890657870071,-0.5413200621685919,-1.48053919915478
TXN050020,ORD006239,2025-03-30,S005,P005,Electronics,Audio,3,91.26,0.0264,60.43,2025,3,6.0,4,273.78000000000003,7.227792000000001,266.552208,181.29,85.26220800000002,31.987057484813633,89.73430096051229,57.95408395588758,0.030913200621685916,33.35571946396938,4.272202880468257,1.700240624997007,-0.45132006216859166,-1.3686619791557462
TXN051193,ORD046212,2025-03-30,S001,P018,Kitchenware,Cutlery,5,56.51,0.0246,29.5,2025,3,5.0,1,282.55,6.95073,275.59927000000005,147.5,128.09927000000005,46.480264624793826,55.623187281892214,28.741872818922065,0.03176214764918209,46.63246599732681,2.6377097479146405,1.594322011094973,-0.7162147649182087,-0.1522013725329856
TXN051242,ORD032228,2025-03-30,S023,P006,Electronics,Audio,4,160.55,0.0446,98.73,2025,3,7.0,2,642.2,28.642120000000002,613.5578800000001,394.92,218.63788000000005,35.63443435849932,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,7.37548484363042,2.847950222729456,1.4330399218307484,-3.62507164510383
TXN051497,ORD000164,2025-03-30,S023,P006,Electronics,Audio,2,162.32,0.0464,98.01,2025,3,4.0,2,324.64,15.063295999999998,309.576704,196.02,113.556704,36.6812820644282,156.10422925523542,91.94836246260427,0.030269600781692517,39.25950600360315,6.592436640577515,3.981808035835832,1.613039921830748,-2.578223939174947
TXN051628,ORD061724,2025-03-30,S019,P009,Electronics,Home Tech,2,173.68,0.0227,124.93,2025,3,2.0,1,347.36,7.885072000000001,339.474928,249.86,89.61492799999996,26.39809912560022,169.99482089954213,117.75384594667388,0.030096905439539308,28.581443965436986,6.094199298234337,2.1678184552667235,-0.7396905439539306,-2.183344839836767
TXN051946,ORD006018,2025-03-30,S017,P021,Kitchenware,Small Appliances,2,112.48,0.0419,77.39,2025,3,2.0,1,224.96,9.425824,215.534176,154.78,60.754176,28.187722767455682,110.4748142737897,72.16289232053421,0.030863817822639913,32.599077065483044,7.243484166693248,1.8150614141254406,1.1036182177360088,-4.411354298027362
TXN051969,ORD006545,2025-03-30,S011,P026,Furniture,Living Room,2,173.86,0.022,115.96,2025,3,2.0,1,347.72,7.64984,340.07016000000004,231.92,108.15016000000006,31.802308088425058,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,1.7401394379569224,3.6075772898819247,-0.907056168136013,1.901913023746097
TXN052760,ORD011697,2025-03-30,S008,P017,Kitchenware,Cutlery,2,48.07,0.0233,24.39,2025,3,4.0,2,96.14,2.240062,93.899938,48.78,45.119938000000005,48.051083910193846,46.4606915783603,23.018817624093685,0.030749300069792547,48.88348715887987,5.956788912003486,3.4638064285492876,-0.7449300069792546,-0.8324032486860276
TXN053505,ORD027407,2025-03-30,S004,P016,Kitchenware,Cookware,3,143.43,0.0651,66.66,2025,3,5.0,2,430.29,28.011879000000004,402.278121,199.98,202.298121,50.28812417069035,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,2.9704416371269637,0.560430777473897,3.4563663828786813,-2.8943644708697818
TXN054286,ORD006239,2025-03-30,S005,P011,Electronics,Home Tech,1,226.79,0.0253,153.95,2025,3,6.0,4,226.79,5.737787,221.052213,153.95,67.102213,30.355820504723926,222.35559526084467,146.0986489585324,0.031005934005801684,32.192611262504684,5.374006602686698,1.9942852051702875,-0.5705934005801685,-1.8367907577807578
TXN054354,ORD007274,2025-03-30,S002,P016,Kitchenware,Cookware,3,147.29,0.0558,69.69,2025,3,6.0,2,441.87,24.656346000000003,417.213654,209.07,208.14365400000003,49.88898421814355,142.63065391733497,64.73702447049145,0.030536336171213197,53.182488641560134,7.650916256996365,3.2667213917181304,2.5263663828786806,-3.293504423416586
TXN055518,ORD006807,2025-03-30,S017,P023,Kitchenware,Small Appliances,2,167.71,0.1069,108.01,2025,3,7.0,4,335.42,35.856398,299.563602,216.02,83.54360199999999,27.88843552495406,161.34946896551727,105.76665862068971,0.030649879569610995,32.37604369376375,2.121028884306142,3.942083649399586,7.6250120430389,-4.48760816880969
TXN055638,ORD044992,2025-03-30,S004,P025,Furniture,Living Room,3,306.99,0.0461,200.62,2025,3,3.0,1,920.97,42.456717000000005,878.513283,601.86,276.653283,31.491075701811553,294.5735783475783,195.9000113960114,0.03044600273323768,31.40875755074818,2.4093865897981903,4.21504933404826,1.5653997266762323,0.08231815106337237
TXN055791,ORD051637,2025-03-30,S004,P026,Furniture,Living Room,1,169.19,0.0487,116.93,2025,3,1.0,1,169.19,8.239553,160.950447,116.93,44.02044699999999,27.35031049649709,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,2.5911909665428112,0.8246060144663669,1.7629438318639872,-2.5500845681818696
TXN056040,ORD009788,2025-03-30,S003,P003,Electronics,Accessories,3,93.63,0.0213,56.42,2025,3,6.0,3,280.89,5.982957,274.907043,169.26,105.647043,38.430096896426186,91.30251998002007,53.144493006993,0.03134317780066588,39.90953532601129,6.163398703560863,2.5491958168178286,-1.0043177800665881,-1.4794384295851017
TXN056192,ORD019049,2025-03-30,S024,P002,Electronics,Accessories,2,266.47,0.064,175.15,2025,3,2.0,1,532.94,34.108160000000005,498.83184,350.3,148.53184,29.775934110380764,259.93555555555554,160.06396624472572,0.03132681545322983,36.430234751253835,9.425003084210015,2.5138709594686004,3.2673184546770173,-6.654300640873071
TXN056573,ORD045257,2025-03-30,S011,P003,Electronics,Accessories,4,94.45,0.0726,56.44,2025,3,4.0,1,377.8,27.42828,350.37172000000004,225.76,124.61172000000005,35.565575897506804,91.30251998002007,53.144493006993,0.03134317780066588,39.90953532601129,6.201031953721636,3.447309034480872,4.125682219933411,-4.343959428504483
TXN057050,ORD052511,2025-03-30,S004,P027,Furniture,Bedroom,6,349.55,0.0583,225.33,2025,3,6.0,1,2097.3,122.27259000000001,1975.0274100000001,1351.98,623.0474100000001,31.546266489536976,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,5.465990428722445,0.33198976319528395,2.7940160864917667,-5.208746894778471
TXN057489,ORD018117,2025-03-30,S025,P023,Kitchenware,Small Appliances,1,163.7,0.0319,108.55,2025,3,6.0,3,163.7,5.222029999999999,158.47796999999997,108.55,49.92796999999997,31.504675381694998,161.34946896551727,105.76665862068971,0.030649879569610995,32.37604369376375,2.6315867548507565,1.456795023592572,0.12501204303890026,-0.8713683120687499
TXN057667,ORD006807,2025-03-30,S017,P027,Furniture,Bedroom,1,367.66,0.0253,212.81,2025,3,7.0,4,367.66,9.301798,358.358202,212.81,145.548202,40.61528414521959,348.3933696770212,213.65181238428306,0.03035983913508233,36.75501338431545,-0.3940113471955664,5.530136908414751,-0.5059839135082331,3.860270760904143
TXN057699,ORD016769,2025-03-30,S003,P015,Kitchenware,Cookware,1,61.4,0.0119,31.11,2025,3,1.0,1,61.4,0.7306600000000001,60.66934,31.11,29.55934,48.72203983099206,60.3335337758688,29.255814135103474,0.030854513359226968,49.96608946396777,6.337837177710681,1.7676177034366747,-1.8954513359226968,-1.2440496329757096
TXN058574,ORD047775,2025-03-30,S023,P029,Furniture,Office,1,256.42,0.035,159.99,2025,3,3.0,2,256.42,8.974700000000002,247.4453,159.99,87.4553,35.34328597067715,253.6519184406258,158.09719415234682,0.030858987537806654,35.686960041878955,1.1972418978095423,1.0912913950706704,0.4141012462193349,-0.3436740712018036
TXN058726,ORD023423,2025-03-30,S020,P022,Kitchenware,Small Appliances,6,142.03,0.0439,98.89,2025,3,7.0,2,852.1800000000001,37.410702,814.769298,593.34,221.42929800000002,27.17693199087627,136.06316147511637,94.53243107769423,0.02984621316035987,28.385710791836797,4.6096020938299676,4.385344615099851,1.405378683964013,-1.208778800960527
TXN059082,ORD042318,2025-03-30,S023,P011,Electronics,Home Tech,2,225.74,0.0656,154.91,2025,3,2.0,1,451.48,29.617088000000003,421.862912,309.82,112.042912,26.5590808798096,222.35559526084467,146.0986489585324,0.031005934005801684,32.192611262504684,6.0310968679583965,1.522068619494421,3.459406599419832,-5.633530382695085
TXN060423,ORD052681,2025-03-30,S001,P008,Electronics,Audio,2,154.37,0.0361,107.59,2025,3,6.0,2,308.74,11.145514,297.594486,215.18,82.41448600000001,27.693552762936612,151.70730593607303,102.01962328767124,0.030202293194808563,30.658047428316454,5.460103196638566,1.7551521645562618,0.5897706805191437,-2.964494665379842
TXN060508,ORD045108,2025-03-30,S020,P026,Furniture,Living Room,2,169.68,0.0131,115.05,2025,3,8.0,2,339.36,4.445616,334.91438400000004,230.1,104.81438400000005,31.295874112113392,167.8062594915814,113.97664740838557,0.031070561681360128,29.90039506467896,0.9417302719639808,1.116609424520676,-1.7970561681360127,1.3954790474344314
TXN060521,ORD052835,2025-03-30,S007,P011,Electronics,Home Tech,1,230.7,0.0252,158.87,2025,3,2.0,2,230.7,5.8136399999999995,224.88636,158.87,66.01635999999999,29.355430894074676,222.35559526084467,146.0986489585324,0.031005934005801684,32.192611262504684,8.741594212204195,3.7527298242108653,-0.5805934005801684,-2.8371803684300083
TXN061380,ORD007233,2025-03-30,S006,P004,Electronics,Accessories,1,244.26,0.0283,155.88,2025,3,1.0,1,244.26,6.912558,237.347442,155.88,81.467442,34.324128928257004,242.01694258541752,146.56921275096866,0.030218808786846366,37.55132499356904,6.352484996184704,0.926818341980673,-0.19188087868463669,-3.227196065312036
TXN061537,ORD040335,2025-03-30,S011,P020,Kitchenware,Cutlery,3,41.92,0.0273,20.2,2025,3,6.0,2,125.76,3.4332480000000003,122.326752,60.599999999999994,61.726752000000005,50.460550117442835,41.4741398271799,19.07814611154752,0.02978405046311711,52.5877710152467,5.880308714972293,1.075031753950717,-0.24840504631171087,-2.1272208978038663
